pincode,state,district,latitude,longitude
262311,Uttarakhand,Udham Singh Nagar,28.9434757,79.7961887
263158,Uttarakhand,Nainital,29.4766339,79.5558536
263157,Uttarakhand,Nainital,29.2940192,79.7717288
246121,Uttarakhand,Pauri Garhwal,29.9949204,78.4045242
246128,Uttarakhand,Pauri Garhwal,29.9314011,78.6304534
246144,Uttarakhand,Pauri Garhwal,29.8894667,78.5057357
246173,Uttarakhand,Pauri Garhwal,30.017335,78.5446848
249304,Uttarakhand,Pauri Garhwal,30.1210288,78.3152033
246275,Uttarakhand,Pauri Garhwal,29.9192893,79.0663817
246276,Uttarakhand,Pauri Garhwal,29.8425449,79.0324645
246277,Uttarakhand,Pauri Garhwal,29.7556195,79.0195855
246279,Uttarakhand,Pauri Garhwal,29.6930371,79.0898389
246131,Uttarakhand,Pauri Garhwal,29.9371496,78.7781413
246161,Uttarakhand,Pauri Garhwal,29.6707801,79.0156004
246162,Uttarakhand,Pauri Garhwal,29.9653658,78.8832144
246169,Uttarakhand,Pauri Garhwal,29.9110076,78.9159045
246179,Uttarakhand,Pauri Garhwal,29.7411339,78.8856901
246172,Uttarakhand,Pauri Garhwal,29.9128073,78.7495474
246278,Uttarakhand,Pauri Garhwal,29.8908055,79.0247842
246130,Uttarakhand,Pauri Garhwal,30.1221129,79.0467482
246123,Uttarakhand,Pauri Garhwal,30.1140477,78.9625242
246125,Uttarakhand,Pauri Garhwal,30.2221746,78.7707901
249301,Uttarakhand,Pauri Garhwal,30.1254395,78.6257224
246194,Uttarakhand,Pauri Garhwal,30.1738297,78.6594871
246113,Uttarakhand,Pauri Garhwal,30.0433129,78.7543418
246146,Uttarakhand,Pauri Garhwal,30.0567978,78.7062685
246147,Uttarakhand,Pauri Garhwal,30.172056,78.8686635
246159,Uttarakhand,Pauri Garhwal,30.1247221,78.7246067
246163,Uttarakhand,Pauri Garhwal,29.9817633,78.7465234
246164,Uttarakhand,Pauri Garhwal,30.1044485,78.8772403
246166,Uttarakhand,Pauri Garhwal,30.0799049,78.7712482
246167,Uttarakhand,Pauri Garhwal,30.0158368,78.8308489
246174,Uttarakhand,Pauri Garhwal,30.2208544,78.810446
246285,Uttarakhand,Pauri Garhwal,29.9671704,79.1809894
262501,Uttarakhand,Pithoragarh district,29.5854368,80.1678669
262534,Uttarakhand,Pithoragarh district,29.7342912,80.0398711
262530,Uttarakhand,Pithoragarh district,29.5220139,80.1999915
262543,Uttarakhand,Pithoragarh district,29.7487863,80.3358386
262555,Uttarakhand,Pithoragarh district,29.780077,80.0511463
262527,Uttarakhand,Champawat,29.4601431,80.0382681
262531,Uttarakhand,Pithoragarh district,29.8048957,80.0500397
262520,Uttarakhand,Pithoragarh district,29.5515315,80.2368044
262523,Uttarakhand,Champawat,29.3444588,80.0130802
262542,Uttarakhand,Pithoragarh district,29.6910507,80.2090422
262545,Uttarakhand,Pithoragarh district,29.9971368,80.5719795
262551,Uttarakhand,Pithoragarh district,29.8036814,80.2489738
262532,Uttarakhand,Pithoragarh district,29.7492033,79.9411383
262522,Uttarakhand,Pithoragarh district,29.6436504,80.0344382
262529,Uttarakhand,Pithoragarh district,29.4855482,80.192973
262540,Uttarakhand,Pithoragarh district,29.6422355,80.330457
262544,Uttarakhand,Pithoragarh district,29.7881299,80.3600547
262541,Uttarakhand,Pithoragarh district,29.6865233,80.3040621
262528,Uttarakhand,Champawat,29.3515349,79.9556103
262524,Uttarakhand,Champawat,29.3955658,80.1296
262554,Uttarakhand,Pithoragarh district,30.0589949,80.27653
262547,Uttarakhand,Pithoragarh district,29.780077,80.0511463
262533,Uttarakhand,Pithoragarh district,29.8784955,80.0088601
262553,Uttarakhand,Pithoragarh district,29.780077,80.0511463
262552,Uttarakhand,Pithoragarh district,29.7965497,80.1319081
262521,Uttarakhand,Pithoragarh district,29.5630943,80.3244436
262572,Uttarakhand,Pithoragarh district,29.780077,80.0511463
262561,UTTARAKHAND,CHAMPAWAT,29.3900000,79.9300000
249001,Uttarakhand,Tehri Garhwal,30.3797793,78.4375714
249121,Uttarakhand,Tehri Garhwal,30.3453253,78.5979464
249126,Uttarakhand,Tehri Garhwal,30.2454453,78.6766368
249135,Uttarakhand,Uttarkashi,30.9140814,78.7045097
249131,Uttarakhand,Tehri Garhwal,30.4341747,78.4793768
249141,Uttarakhand,Uttarkashi,30.8895398,78.2715017
249125,Uttarakhand,Tehri Garhwal,30.5368708,78.6341352
249145,Uttarakhand,Tehri Garhwal,30.4074499,78.3877454
249132,Uttarakhand,Tehri Garhwal,30.3744833,78.429882
249196,Uttarakhand,Uttarkashi,30.5687583,78.3528269
249151,Uttarakhand,Uttarkashi,30.6912266,78.4104548
249146,Uttarakhand,Tehri Garhwal,30.2482366,78.496101
249152,Uttarakhand,Uttarkashi,30.6899812,78.2670164
249155,Uttarakhand,Tehri Garhwal,30.4630609,78.7039192
249122,Uttarakhand,Tehri Garhwal,30.30152,78.5403281
249123,Uttarakhand,Tehri Garhwal,30.3469181,78.5284484
249161,Uttarakhand,Tehri Garhwal,30.2939127,78.7458657
249165,Uttarakhand,Tehri Garhwal,30.5374107,78.4951466
249128,Uttarakhand,Uttarkashi,31.042539,78.0387845
249175,Uttarakhand,Tehri Garhwal,30.1865194,78.3344421
249171,Uttarakhand,Uttarkashi,30.7166199,78.1059409
249181,Uttarakhand,Tehri Garhwal,30.4357249,78.6068303
249185,Uttarakhand,Uttarkashi,30.887909,78.1053838
249199,Uttarakhand,Tehri Garhwal,30.3254948,78.4237572
249192,Uttarakhand,Tehri Garhwal,30.1391315,78.423371
249186,Uttarakhand,Tehri Garhwal,30.5913863,78.0676549
249180,Uttarakhand,Tehri Garhwal,30.4996373,78.1579984
249193,Uttarakhand,Uttarkashi,30.7547447,78.453475
249130,Uttarakhand,Tehri Garhwal,30.3907145,78.3868253
700104,West Bengal,24 PARAGANAS SOUTH,22.4543587,88.3075852
743222,West Bengal,North 24 Parganas,22.8385958,88.6194489
700128,West Bengal,North 24 Parganas,22.6690625,88.5300804
743232,West Bengal,North 24 Parganas,23.208412,88.890495
743234,West Bengal,North 24 Parganas,22.8782729,88.6627799
743245,West Bengal,North 24 Parganas,22.9448887,88.8127932
743235,West Bengal,North 24 Parganas,23.0468736,88.8272813
743247,West Bengal,North 24 Parganas,22.8459164,88.7905906
743423,West Bengal,North 24 Parganas,22.7103488,88.6480659
743248,West Bengal,North 24 Parganas,22.7843704,88.5573144
743249,West Bengal,North 24 Parganas,22.92786,88.7094834
743251,West Bengal,North 24 Parganas,23.1635565,88.8260985
743252,West Bengal,North 24 Parganas,22.8704325,88.7584262
743262,West Bengal,North 24 Parganas,23.0617987,88.7601156
743704,WEST BENGAL,24 PARAGANAS NORTH,22.7901486,88.6388540
743263,West Bengal,North 24 Parganas,22.8389604,88.6578094
743270,West Bengal,North 24 Parganas,23.1871308,88.8101039
743297,West Bengal,North 24 Parganas,23.2187288,88.7381639
743272,West Bengal,North 24 Parganas,22.8817585,88.5974215
743273,West Bengal,North 24 Parganas,22.8945256,88.7760815
712410,West Bengal,Hooghly,22.9018467,88.0134492
700129,West Bengal,North 24 Parganas,22.6962089,88.4651441
743289,West Bengal,North 24 Parganas,22.8546108,88.7491965
743701,West Bengal,North 24 Parganas,23.0398187,88.7436929
743290,West Bengal,North 24 Parganas,22.9654144,88.6710806
700136,West Bengal,North 24 Parganas,22.6324467,88.448357
700135,West Bengal,North 24 Parganas,22.5992772,88.506393
743401,West Bengal,North 24 Parganas,22.7329114,88.7877487
743422,WEST BENGAL,24 PARAGANAS NORTH,22.6835200,88.8692352
743456,West Bengal,North 24 Parganas,22.5386524,88.8002403
743425,West Bengal,North 24 Parganas,22.5312309,88.6908151
743426,West Bengal,North 24 Parganas,22.5570025,88.9146989
743439,West Bengal,North 24 Parganas,22.253652,88.9927149
743435,West Bengal,North 24 Parganas,22.4575406,88.9815627
743293,WEST BENGAL,24 PARAGANAS NORTH,22.7069264,88.7224604
743427,West Bengal,North 24 Parganas,22.7533293,88.8509668
743442,West Bengal,North 24 Parganas,22.4509909,88.8462305
743446,West Bengal,North 24 Parganas,22.353957,88.8731095
743286,West Bengal,North 24 Parganas,22.8283562,88.8620637
743429,West Bengal,North 24 Parganas,22.5868396,88.9295454
731202,West Bengal,Birbhum,24.1705438,87.8143833
731244,West Bengal,Murshidabad,24.0313509,87.9764108
731233,West Bengal,Birbhum,24.1190512,87.8009332
731241,West Bengal,Murshidabad,23.9668843,88.0412647
731238,West Bengal,Birbhum,24.3564104,87.8650655
731245,West Bengal,Birbhum,24.0550973,87.8672308
731237,West Bengal,Birbhum,24.2619966,87.9686299
731219,West Bengal,Birbhum,24.4028119,87.8343936
731220,West Bengal,Birbhum,24.3025962,87.8747197
731243,West Bengal,Birbhum,24.2599427,87.772325
731221,West Bengal,Murshidabad,24.4708366,88.0602688
731223,West Bengal,Birbhum,24.2270578,87.7138602
737126,Sikkim,Namchi,27.1748339,88.4043983
737121,Sikkim,Soreng,27.1607223,88.2072717
737113,Sikkim,Gyalshing,27.3042466,88.2059523
737103,Sikkim,Namchi,27.3713068,88.4282354
737131,Sikkim,Pakyong,27.2246439,88.7091572
737132,Sikkim,Pakyong,27.1852556,88.5330874
737135,Sikkim,Gangtok,27.2915217,88.5876815
737134,Sikkim,Gangtok,27.2470013,88.4840242
733103,West Bengal,Dakshin Dinajpur,25.2401331,88.8125921
733143,West Bengal,Uttar Dinajpur,25.8476677,88.0442293
733156,West Bengal,Uttar Dinajpur,25.7649491,88.1867025
733121,West Bengal,Dakshin Dinajpur,25.3818107,88.390262
733102,West Bengal,Dakshin Dinajpur,25.2479264,88.7308579
733201,West Bengal,Uttar Dinajpur,25.8775573,87.9992819
733123,West Bengal,Uttar Dinajpur,25.8476677,88.0442293
733124,West Bengal,Dakshin Dinajpur,25.3945452,88.5051473
733210,West Bengal,Uttar Dinajpur,26.0758552,88.1084472
733141,West Bengal,Dakshin Dinajpur,25.4426857,88.7406696
733125,West Bengal,Dakshin Dinajpur,25.3913503,88.2676056
733202,West Bengal,Uttar Dinajpur,26.2569618,88.1843627
733128,West Bengal,Uttar Dinajpur,25.8476677,88.0442293
733129,West Bengal,Uttar Dinajpur,25.6414436,88.3277751
733209,West Bengal,Uttar Dinajpur,26.0052885,87.8605369
733215,West Bengal,Uttar Dinajpur,25.8157405,87.9208421
733132,West Bengal,Dakshin Dinajpur,25.5164083,88.3950221
733208,West Bengal,Uttar Dinajpur,26.1080073,87.9897874
733130,West Bengal,Uttar Dinajpur,25.6637563,88.1715809
733207,West Bengal,Uttar Dinajpur,26.3522213,88.3434035
733140,West Bengal,Dakshin Dinajpur,25.3730764,88.6606529
733127,West Bengal,Dakshin Dinajpur,25.2688815,88.5899293
733145,West Bengal,Dakshin Dinajpur,25.2776762,88.8897436
722152,West Bengal,Bankura,23.0449094,87.0650226
713330,West Bengal,Paschim Bardhaman,23.747052,87.025803
713334,West Bengal,Paschim Bardhaman,23.7563051,87.0318761
713339,West Bengal,Paschim Bardhaman,23.6382337,87.047992
713359,West Bengal,Paschim Bardhaman,23.7170114,86.889523
713373,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713360,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713212,West Bengal,Paschim Bardhaman,23.4845051,87.4104783
713206,West Bengal,Paschim Bardhaman,23.5622676,87.3371765
713211,West Bengal,Paschim Bardhaman,23.4658814,87.3848749
713205,West Bengal,Paschim Bardhaman,23.5698735,87.3054897
713321,West Bengal,Paschim Bardhaman,23.5833784,87.1780927
713337,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713346,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713358,West Bengal,Paschim Bardhaman,23.6292892,87.1143709
713362,West Bengal,Paschim Bardhaman,23.688697,87.143719
713363,West Bengal,Paschim Bardhaman,23.6422073,87.2497747
722121,West Bengal,Bankura,23.0851324,86.924893
722122,West Bengal,Bankura,23.0795825,87.3017483
722157,West Bengal,Bankura,23.1745982,87.3173223
722132,West Bengal,Bankura,23.3128359,86.984368
722133,West Bengal,Bankura,23.4012868,87.0727646
722134,West Bengal,Bankura,22.7743238,86.9260922
722154,West Bengal,Bankura,23.0253085,87.5308144
722135,West Bengal,Bankura,22.9415245,86.7749875
722136,West Bengal,Bankura,23.1851549,86.9036578
722161,West Bengal,Bankura,22.9432999,87.5609
722137,West Bengal,Bankura,23.3583974,86.8636445
722173,West Bengal,Bankura,23.1467693,86.8024394
722138,West Bengal,Bankura,23.0021997,87.466365
722140,West Bengal,Bankura,22.9860465,86.8767568
722141,West Bengal,Bankura,23.0089531,87.5997369
722160,West Bengal,Bankura,22.909843,87.0232279
722202,West Bengal,Bankura,23.4165283,87.2600849
722143,West Bengal,Bankura,23.5469806,87.0894336
722144,West Bengal,Bankura,23.1233428,87.1864337
722206,West Bengal,Bankura,23.1720349,87.5457192
722146,West Bengal,Bankura,23.215904,86.9811227
722148,West Bengal,Bankura,22.8528287,86.7516363
722158,West Bengal,Bankura,23.5176419,86.9443752
722151,West Bengal,Bankura,22.932379,87.0791882
722207,West Bengal,Bankura,23.302205,87.422434
722153,West Bengal,Bankura,23.5700296,86.9285792
713428,West Bengal,Purba Bardhaman,23.2909867,87.618397
713401,West Bengal,Purba Bardhaman,23.4188882,87.8540162
713121,West Bengal,Purba Bardhaman,23.4283017,87.8496425
713152,West Bengal,Purba Bardhaman,23.5657075,87.6048734
713124,West Bengal,Purba Bardhaman,23.1726269,87.970104
713125,West Bengal,Purba Bardhaman,23.4124723,87.9419524
713126,West Bengal,Purba Bardhaman,23.590894,87.717928
713127,West Bengal,Purba Bardhaman,23.3931913,87.805232
713403,West Bengal,Purba Bardhaman,23.3680387,87.5865784
713104,West Bengal,Purba Bardhaman,23.2786505,87.8284694
713406,West Bengal,Purba Bardhaman,23.3433739,87.6736981
713128,West Bengal,Purba Bardhaman,23.5104706,87.7329135
713407,West Bengal,Purba Bardhaman,23.2594666,88.0144847
713408,West Bengal,Purba Bardhaman,23.0534918,87.9840288
713141,West Bengal,Purba Bardhaman,23.2971192,87.7878249
713426,West Bengal,Purba Bardhaman,23.3054873,88.0407473
713144,West Bengal,Purba Bardhaman,23.4403627,87.6020516
713146,West Bengal,Purba Bardhaman,23.1863091,88.1442821
713166,West Bengal,Purba Bardhaman,23.1121344,88.0700091
713102,West Bengal,Purba Bardhaman,23.2538512,87.8486531
713148,West Bengal,Paschim Bardhaman,23.4711191,87.4615941
713420,West Bengal,Purba Bardhaman,23.1046095,87.86808
713421,West Bengal,Purba Bardhaman,23.0680016,87.9015574
713151,West Bengal,Purba Bardhaman,23.1776088,88.0234694
713422,West Bengal,Purba Bardhaman,23.3020011,88.1552192
713423,West Bengal,Purba Bardhaman,23.0147492,87.8227203
713424,West Bengal,Purba Bardhaman,23.1033742,87.8589389
713103,West Bengal,Purba Bardhaman,23.204807,87.87795
713427,West Bengal,Purba Bardhaman,22.9952417,87.7718004
713123,West Bengal,Purba Bardhaman,23.1046095,87.86808
713502,West Bengal,Nadia,23.6110358,88.3861663
713405,West Bengal,Purba Bardhaman,23.2994067,88.2888554
713129,West Bengal,Purba Bardhaman,23.7354352,87.9755495
713140,West Bengal,Purba Bardhaman,23.7047806,88.0518101
713143,West Bengal,Purba Bardhaman,23.5220265,88.0262651
713132,West Bengal,Purba Bardhaman,23.1046095,87.86808
713515,West Bengal,Purba Bardhaman,23.4463313,88.2749693
713147,West Bengal,Purba Bardhaman,23.5407107,87.9120492
713512,West Bengal,Purba Bardhaman,23.5211804,88.2553835
713513,West Bengal,Purba Bardhaman,23.4622307,88.3030411
713519,West Bengal,Nadia,23.397602,88.3677405
713150,West Bengal,Purba Bardhaman,23.5753301,88.0734444
721454,WEST BENGAL,MEDINIPUR EAST,22.0349490,87.6513500
721456,West Bengal,Purba Medinipur,21.9647613,87.6255093
721422,West Bengal,Purba Medinipur,21.892304,87.64025
721423,West Bengal,Purba Medinipur,21.6770398,87.5918944
721442,West Bengal,Purba Medinipur,21.7976716,87.834755
721424,West Bengal,Paschim Medinipur,22.0703126,87.3593816
721425,West Bengal,Purba Medinipur,22.0035117,87.7168739
721455,WEST BENGAL,MEDINIPUR EAST,21.6751560,87.7003380
721426,West Bengal,Paschim Medinipur,21.9604437,87.2544052
721467,West Bengal,Paschim Medinipur,22.4256204,87.3196353
721453,West Bengal,Purba Medinipur,22.0058742,87.7273205
721427,WEST BENGAL,MEDINIPUR EAST,21.8766210,87.8070690
721429,West Bengal,Purba Medinipur,21.8933061,87.5378067
721457,West Bengal,Paschim Medinipur,21.844488,87.3339986
721430,West Bengal,Purba Medinipur,21.9543329,87.7964477
721443,West Bengal,Paschim Medinipur,21.8997819,87.4524659
721431,West Bengal,Purba Medinipur,21.8428789,87.9148278
721450,WEST BENGAL,MEDINIPUR EAST,21.7630120,87.7775630
721432,West Bengal,Purba Medinipur,21.934633,87.902525
721445,West Bengal,Paschim Medinipur,21.9784378,87.4160066
721433,West Bengal,Purba Medinipur,21.7588849,87.6487119
721434,West Bengal,Purba Medinipur,22.074267,87.642385
721449,West Bengal,Purba Medinipur,21.8540008,87.7297899
721436,West Bengal,Paschim Medinipur,21.8235707,87.4215104
721437,West Bengal,Paschim Medinipur,22.2328115,87.44179
721451,West Bengal,Paschim Medinipur,22.0273542,87.2262846
721458,West Bengal,Purba Medinipur,22.085811,87.6927702
721448,West Bengal,Purba Medinipur,21.7811264,87.5154404
721439,West Bengal,Purba Medinipur,22.0363467,87.5340446
721440,West Bengal,Purba Medinipur,21.9758353,87.5939944
721441,West Bengal,Purba Medinipur,21.6595854,87.5487404
721446,West Bengal,Purba Medinipur,21.7040065,87.5050932
721452,West Bengal,Purba Medinipur,21.8114654,87.584306
712122,West Bengal,Hooghly,22.882088,87.5649635
712616,West Bengal,Hooghly,22.8247914,87.7553339
712617,West Bengal,Hooghly,22.7694429,87.7684341
712602,West Bengal,Hooghly,22.9304135,87.7533147
712414,West Bengal,Hooghly,22.9010381,87.946157
712614,West Bengal,Hooghly,22.8574083,87.7017855
712613,West Bengal,Hooghly,22.7650139,87.8080423
712612,West Bengal,Hooghly,22.8861402,87.6467496
712406,West Bengal,Hooghly,22.7210647,87.8520322
712413,West Bengal,Hooghly,22.85339,87.8580445
712416,West Bengal,Hooghly,22.6469175,87.9081306
712415,West Bengal,Hooghly,22.8311372,87.9370145
712123,West Bengal,Hooghly,22.9744219,88.3943961
712301,West Bengal,Hooghly,22.9171177,88.1183868
712134,West Bengal,Purba Bardhaman,23.1634767,88.248134
712105,West Bengal,Hooghly,22.6865592,88.3053455
712402,West Bengal,Hooghly,22.7893134,87.9367732
712302,West Bengal,Hooghly,22.97143,88.0948794
712146,West Bengal,Purba Bardhaman,23.1634767,88.248134
712147,West Bengal,Hooghly,23.046769,88.3567024
712308,West Bengal,Hooghly,23.0249585,88.0662686
712148,West Bengal,Hooghly,22.9930401,88.3415852
712149,West Bengal,Hooghly,23.0674888,88.2454718
712305,West Bengal,Hooghly,22.9163516,88.1937156
712124,West Bengal,Hooghly,22.8163612,88.3528135
712401,West Bengal,Hooghly,22.8101256,87.9732094
712310,West Bengal,Hooghly,22.7008082,88.2961637
712311,West Bengal,Hooghly,22.6825531,88.2897166
712403,West Bengal,Hooghly,22.8129553,88.0476535
712304,West Bengal,Hooghly,22.7246358,88.2472705
712404,West Bengal,Hooghly,22.7383594,88.0747211
712405,West Bengal,Hooghly,22.8470415,88.1180438
712203,West Bengal,Hooghly,22.7597853,88.3242822
712701,West Bengal,Hooghly,22.714109,88.1988167
712407,West Bengal,Hooghly,22.8430707,88.1808615
712408,West Bengal,Hooghly,22.7623669,88.0066299
712706,West Bengal,Hooghly,22.7540653,88.1581662
712409,West Bengal,Hooghly,22.8079805,88.224919
711401,West Bengal,Howrah,22.5733105,87.9846925
711301,West Bengal,Howrah,22.2899364,87.9750205
711302,West Bengal,Howrah,22.5811531,88.2027507
711303,West Bengal,Howrah,22.4874666,87.9498842
711404,West Bengal,Howrah,22.6515286,88.1340106
711411,West Bengal,Howrah,22.6122497,88.1915781
711412,West Bengal,Howrah,22.6630926,87.9707028
711109,West Bengal,Howrah,22.5670338,88.271813
711405,West Bengal,Howrah,22.6491751,88.2288478
711413,West Bengal,Howrah,22.5489017,87.9597716
711414,West Bengal,Howrah,22.5996128,88.0854553
711409,West Bengal,Howrah,22.6241086,88.2573191
711312,West Bengal,Howrah,22.4047107,87.9873414
711410,West Bengal,Howrah,22.6638115,88.0383112
711322,West Bengal,Howrah,22.5441232,88.1430924
711313,West Bengal,Howrah,22.5662839,88.2142161
711104,West Bengal,Howrah,22.5871684,88.3072285
711314,West Bengal,Howrah,22.3024694,88.0755863
711226,West Bengal,Howrah,22.7338115,87.9794447
711316,West Bengal,Howrah,22.6000307,88.3086549
711315,West Bengal,Howrah,22.6000307,88.3086549
711227,West Bengal,Howrah,22.6420008,88.3314627
711114,West Bengal,Howrah,22.6175245,88.3032336
581212,Karnataka,Haveri,15.1275158,75.1257753
581321,Karnataka,Uttara Kannada,13.9977991,74.547074
581328,Karnataka,Uttara Kannada,14.8835244,74.2338717
581303,Karnataka,Uttara Kannada,13.9977991,74.547074
581345,Karnataka,Uttara Kannada,13.9977991,74.547074
581332,Karnataka,Uttara Kannada,13.9977991,74.547074
581342,Karnataka,Uttara Kannada,14.2436885,74.4494105
584136,Karnataka,Raichur,16.1980775,77.2046898
584101,Karnataka,Raichur,16.1568753,77.3444707
581325,Karnataka,Uttara Kannada,15.2681413,74.6431091
581349,Karnataka,Uttara Kannada,14.9728991,75.0411369
577111,Karnataka,Chikkamagaluru,13.341175,75.632305
577121,Karnataka,Chikkamagaluru,13.1669541,75.428286
577129,Karnataka,Chikkamagaluru,13.7099715,75.8118573
577137,Karnataka,Chikkamagaluru,13.4995269,75.8058836
577138,Karnataka,Chikkamagaluru,13.5579519,76.1980052
577550,Karnataka,Chikkamagaluru,13.6854919,76.0576158
577515,Karnataka,Chitradurga,14.2311853,76.4036835
577501,Karnataka,Chitradurga,14.2270334,76.4059647
577555,Karnataka,Chitradurga,14.1496062,76.3363586
577599,Karnataka,Chitradurga,14.2403372,76.3927384
577596,Karnataka,Chitradurga,14.2403372,76.3927384
577001,Karnataka,Davanagere,14.4714524,75.9244356
577004,Karnataka,Davanagere,14.4525213,75.9155614
577006,Karnataka,Davanagere,14.4698291,75.9028932
573142,Karnataka,Hassan,12.6940907,76.0804831
573123,Karnataka,Hassan,12.7511839,75.7452635
573133,Karnataka,Hassan,12.62082,76.083001
573202,Karnataka,Hassan,13.0164505,76.1119628
571215,Karnataka,Kodagu,12.2397426,75.9134221
562103,Karnataka,Chikkaballapura,13.3944087,77.7021806
563116,Karnataka,Kolar,13.0065004,78.3282726
563118,Karnataka,Kolar,13.0992234,77.9831554
571404,Karnataka,Mandya,12.5546926,76.9686781
571455,Karnataka,Mandya,12.561623,76.6073415
571607,Karnataka,Mandya,12.4235961,76.683307
575003,Karnataka,Dakshina Kannada,12.8803914,74.8406866
575001,Karnataka,Dakshina Kannada,12.8641818,74.8535027
575008,Karnataka,Dakshina Kannada,12.9089124,74.8650219
570025,Karnataka,Mysuru,12.2964397,76.7023973
570002,Karnataka,Mysuru,12.3259655,76.6309673
570004,Karnataka,Mysuru,12.2957321,76.6479251
570001,Karnataka,Mysuru,12.3141753,76.6439092
570016,Karnataka,Mysuru,12.3311685,76.613687
570006,Karnataka,Mysuru,12.311206,76.6223283
570020,Karnataka,Mysuru,12.3250798,76.6398472
570022,Karnataka,Mysuru,12.2904061,76.6251106
570034,Karnataka,Mysuru,12.313992,76.6563051
574197,Karnataka,Dakshina Kannada,12.9483787,74.8351083
574225,Karnataka,Dakshina Kannada,13.0226686,74.9678512
574110,Karnataka,Udupi,13.1901911,74.9563521
574201,Karnataka,Dakshina Kannada,12.763334,75.2010944
574220,Karnataka,Dakshina Kannada,12.774762,75.181596
574279,Karnataka,Dakshina Kannada,12.7534264,75.0231456
574327,Karnataka,Dakshina Kannada,12.5530241,75.3844164
574274,Karnataka,Dakshina Kannada,12.9798673,74.8246658
577411,Karnataka,Shimoga,13.5063479,75.1278767
577201,Karnataka,Shimoga,13.9384652,75.5719452
577202,Karnataka,Shimoga,13.9264784,75.5733283
572212,Karnataka,Tumakuru,13.2541312,76.6179996
572122,Karnataka,Tumakuru,13.1989964,77.1231088
572102,Karnataka,Tumakuru,13.3218688,77.1109412
572103,Karnataka,Tumakuru,13.3459362,77.1168184
572168,Karnataka,Tumakuru,13.2844407,77.2027369
576230,Karnataka,Udupi,13.3424947,74.7502197
576231,Karnataka,Udupi,13.5438968,74.7020347
576210,Karnataka,Udupi,13.4857024,74.7612356
576215,Karnataka,Udupi,13.4233513,74.8114975
576218,Karnataka,Udupi,13.4432322,74.6997397
576226,Karnataka,Udupi,13.481269,74.7163541
576101,Karnataka,Udupi,13.3442343,74.746676
576102,Karnataka,Udupi,13.3497568,74.7701487
688521,Kerala,Alappuzha,9.5349861,76.3284427
688051,,,9.496734,76.336001
688533,Kerala,Alappuzha,9.7966262,76.315648
683101,Kerala,Ernakulam,10.0958072,76.3622537
683572,Kerala,Ernakulam,10.1931983,76.3833836
683513,Kerala,Ernakulam,10.134258,76.2310879
683594,Kerala,Ernakulam,10.1838142,76.2495482
683105,Kerala,Ernakulam,10.0957607,76.4157965
682316,Kerala,Ernakulam,9.9787474,76.5375676
686541,Kerala,Kottayam,9.4864924,76.7032492
686543,Kerala,Kottayam,9.500897,76.7473735
686534,Kerala,Alappuzha,9.499139,76.5062887
686536,Kerala,Kottayam,9.477376,76.5821425
686517,Kerala,Kottayam,9.5317467,76.7251231
686555,KERALA,KOTTAYAM,9.525536,76.675683
682302,Kerala,Ernakulam,9.9744865,76.379527
682018,Kerala,Ernakulam,9.9915622,76.2814112
682309,Kerala,Ernakulam,9.9706182,76.3583196
683104,Kerala,Ernakulam,10.0569441,76.3191031
682017,Kerala,Ernakulam,9.9944305,76.2934824
682021,Kerala,Ernakulam,10.0278289,76.334594
682023,Kerala,Ernakulam,10.013905,76.2787945
682010,Kerala,Ernakulam,9.9107678,76.2905787
682503,Kerala,Ernakulam,10.0314072,76.2283659
682002,Kerala,Ernakulam,9.9572568,76.2540202
682509,Kerala,Ernakulam,10.0657997,76.2138615
682553,Lakshadweep,Lakshadweep,10.8668096,72.2007076
685512,Kerala,Idukki,9.8305625,77.004618
685501,Kerala,Idukki,9.6366146,76.9789568
685511,Kerala,Idukki,9.7421923,77.0749797
685604,Kerala,Idukki,9.8991117,77.0173667
685591,Kerala,Idukki,9.8107468,76.8237134
685613,Kerala,Idukki,10.0751113,77.0857461
685590,Kerala,Idukki,9.8247344,76.8020252
685620,Kerala,Idukki,10.288373,77.1708768
685584,Kerala,Idukki,9.8986473,76.7129181
680302,Kerala,Thrissur,10.4324418,76.2829911
680311,Kerala,Thrissur,10.3000909,76.3749911
680305,Kerala,Thrissur,10.3834282,76.267631
680699,Kerala,Thrissur,10.3679667,76.393977
680689,Kerala,Thrissur,10.351517,76.3168442
680303,Kerala,Thrissur,10.4265398,76.3254869
680670,Kerala,Thrissur,10.3022363,76.2231681
680712,Kerala,Thrissur,10.3783551,76.2295684
680662,Kerala,Thrissur,10.3031643,76.2269056
686020,Kerala,Kottayam,9.5866211,76.5010518
686019,Kerala,Kottayam,9.5925366,76.5822485
686637,Kerala,Kottayam,9.6388285,76.5654057
686635,Kerala,Kottayam,9.7506968,76.6223336
686581,Kerala,Kottayam,9.6623213,76.804815
686616,Kerala,Kottayam,9.8328698,76.4727262
686612,Kerala,Kottayam,9.7939083,76.5244737
690532,Kerala,Alappuzha,9.2440803,76.4527653
690548,Kerala,Alappuzha,9.2848848,76.4351023
690527,Kerala,Alappuzha,9.1465616,76.494412
